id,date,time,timezone,user_id,tweet,mentions,urls,hashtags,place,photos,hashtags,near,tweets_tokens,word_only_tokens,processed_tweets,triggers,triggers2,triggers3,all_triggers,potential_locations
1227011140686761986,2020-02-11,07:27:07,8,282013436,Ants got this kind of smell went they walk on ur face,[],[],[],"East Region, Singapore",[],[],Singapore,"['Ants', 'got', 'this', 'kind', 'of', 'smell', 'went', 'they', 'walk', 'on', 'ur', 'face']","['Ants', 'got', 'this', 'kind', 'of', 'smell', 'went', 'they', 'walk', 'on', 'ur', 'face']",ants got this kind of smell went they walk on ur face,,,,,
1226847293749391360,2020-02-10,20:36:03,8,2325195296,Why does my house stink so bad? Nak muntah bau ni. I hate when nearby neighbours cook and the smell masuk our house I can die suffocated I wish I can tolerate the smell.,[],[],[],"North Region, Singapore",[],[],Singapore,"['Why', 'does', 'my', 'house', 'stink', 'so', 'bad', '?', 'Nak', 'muntah', 'bau', 'ni', '.', 'I', 'hate', 'when', 'nearby', 'neighbours', 'cook', 'and', 'the', 'smell', 'masuk', 'our', 'house', 'I', 'can', 'die', 'suffocated', 'I', 'wish', 'I', 'can', 'tolerate', 'the', 'smell', '.']","['Why', 'does', 'my', 'house', 'stink', 'so', 'bad', 'Nak', 'muntah', 'bau', 'ni', 'I', 'hate', 'when', 'nearby', 'neighbours', 'cook', 'and', 'the', 'smell', 'masuk', 'our', 'house', 'I', 'can', 'die', 'suffocated', 'I', 'wish', 'I', 'can', 'tolerate', 'the', 'smell']",why does my house stink so bad nak muntah bau ni i hate when nearby neighbours cook and the smell masuk our house i can die suffocated i wish i can tolerate the smell ,,,,,
1226737196612251648,2020-02-10,13:18:34,8,4801158480,My hands smell like vanilla uwu I love it ð¤©,[],[],[],"East Region, Singapore",[],[],Singapore,"['My', 'hands', 'smell', 'like', 'vanilla', 'uwu', 'I', 'love', 'it', 'ð', '\x9f', '¤', '©']","['My', 'hands', 'smell', 'like', 'vanilla', 'uwu', 'I', 'love', 'it', 'ð']",my hands smell like vanilla uwu i love it ,,vanilla,hands ,vanilla hands,
1226568894724239360,2020-02-10,02:09:47,8,23824795,ð¹âTake time to smell the rosesâð¹ @ Floral Fantasy  https://www.instagram.com/p/B8Wwz2zBnqf/?igshid=r2r5879io1ljÂ â¦,[],['https://www.instagram.com/p/B8Wwz2zBnqf/?igshid=r2r5879io1lj'],[],"Central Region, Singapore",[],[],Singapore,"['ð', '\x9f', '\x8c', '¹â', '\x80', '\x9d', 'Take', 'time', 'to', 'smell', 'the', 'rosesâ', '\x80', '\x9d', 'ð', '\x9f', '\x8c', '¹', '@', 'Floral', 'Fantasy', 'https://www.instagram.com/p/B8Wwz2zBnqf/?igshid=r2r5879io1ljÂ', 'â', '\x80', '¦']","['ð', '¹â', 'Take', 'time', 'to', 'smell', 'the', 'rosesâ', 'ð', '¹', 'Floral', 'Fantasy', 'https', 'www', 'instagram', 'com', 'p', 'B8Wwz2zBnqf', 'igshid', 'r2r5879io1ljÂ', 'â']",take time to smell the roses  floral fantasy https www instagram compb8wwz2zbnqf igshid r2r5879io1lj,,,,,Floral Fantasy 
1226406646307422208,2020-02-09,15:25:04,8,280435552,"So I decided to go for a half arm tattoo and finished it in one session lasting almost 8 hours give or take (cuz the artist really took this like a competition)

I smell like wet dog right now wtf",[],[],[],"North-East Region, Singapore",[],[],Singapore,"['So', 'I', 'decided', 'to', 'go', 'for', 'a', 'half', 'arm', 'tattoo', 'and', 'finished', 'it', 'in', 'one', 'session', 'lasting', 'almost', '8', 'hours', 'give', 'or', 'take', '(', 'cuz', 'the', 'artist', 'really', 'took', 'this', 'like', 'a', 'competition', ')', 'I', 'smell', 'like', 'wet', 'dog', 'right', 'now', 'wtf']","['So', 'I', 'decided', 'to', 'go', 'for', 'a', 'half', 'arm', 'tattoo', 'and', 'finished', 'it', 'in', 'one', 'session', 'lasting', 'almost', '8', 'hours', 'give', 'or', 'take', 'cuz', 'the', 'artist', 'really', 'took', 'this', 'like', 'a', 'competition', 'I', 'smell', 'like', 'wet', 'dog', 'right', 'now', 'wtf']","so i decided to go for a half arm tattoo and finished it in one session lasting almost 8 hours give or take cuz the artist really took this like a competition

i smell like wet dog right now wtf",,,,,
1226402393270603776,2020-02-09,15:08:10,8,78264349,I like the smell of Dettol #randomfactoftheday,[],[],['#randomfactoftheday'],"Central Region, Singapore",[],['#randomfactoftheday'],Singapore,"['I', 'like', 'the', 'smell', 'of', 'Dettol', '#randomfactoftheday']","['I', 'like', 'the', 'smell', 'of', 'Dettol', 'randomfactoftheday']",i like the smell of dettol ,,,,,
1226372974376210432,2020-02-09,13:11:16,8,2484976100,"Tnc just brought back the es x morph combo, ð ow shit i smell champions https://twitter.com/TNCPredator/status/1226362373759328256Â â¦",[],['https://twitter.com/TNCPredator/status/1226362373759328256'],[],"East Region, Singapore",[],[],Singapore,"['Tnc', 'just', 'brought', 'back', 'the', 'es', 'x', 'morph', 'combo', ',', 'ð', '\x9f', '\x92', '\x95', 'ow', 'shit', 'i', 'smell', 'champions', 'https://twitter.com/TNCPredator/status/1226362373759328256Â', 'â', '\x80', '¦']","['Tnc', 'just', 'brought', 'back', 'the', 'es', 'x', 'morph', 'combo', 'ð', 'ow', 'shit', 'i', 'smell', 'champions', 'https', 'twitter', 'com', 'TNCPredator', 'status', '1226362373759328256Â', 'â']",tnc just brought back the es x morph combo  ow shit i smell champions https twitter comtncpredatorstatus1226362373759328256,,,,,
1226112309442969600,2020-02-08,19:55:29,8,277998006,I smell lots of money in dollars ðµ pic.twitter.com/e4YBbGnT9g,[],[],[],Esplanade Outdoor Theatre,['https://pbs.twimg.com/media/EQQGo9jU4AAhHYm.jpg'],[],Singapore,"['I', 'smell', 'lots', 'of', 'money', 'in', 'dollars', 'ð', '\x9f', '\x92', 'µ', 'pic.twitter.com/e4YBbGnT9g']","['I', 'smell', 'lots', 'of', 'money', 'in', 'dollars', 'ð', 'µ', 'pic', 'twitter', 'com', 'e4YBbGnT9g']",i smell lots of money in dollars  pic twitter come4ybbgnt9g,,,,,
1225627709792911360,2020-02-07,11:49:51,8,158915682,"Im sorry but, please shower in the morning. Doesnât matter if you showered the night before or your bed is clean or you didnât perspire. Some of yâall smell bad in the morning. And it lasts the entire day until your next shower. ( emphasis on SOME ) not all.",[],[],[],"East Region, Singapore",[],[],Singapore,"['Im', 'sorry', 'but', ',', 'please', 'shower', 'in', 'the', 'morning', '.', 'Doesnâ', '\x80', '\x99', 't', 'matter', 'if', 'you', 'showered', 'the', 'night', 'before', 'or', 'your', 'bed', 'is', 'clean', 'or', 'you', 'didnâ', '\x80', '\x99', 't', 'perspire', '.', 'Some', 'of', 'yâ', '\x80', '\x99', 'all', 'smell', 'bad', 'in', 'the', 'morning', '.', 'And', 'it', 'lasts', 'the', 'entire', 'day', 'until', 'your', 'next', 'shower', '.', '(', 'emphasis', 'on', 'SOME', ')', 'not', 'all', '.']","['Im', 'sorry', 'but', 'please', 'shower', 'in', 'the', 'morning', 'Doesnâ', 't', 'matter', 'if', 'you', 'showered', 'the', 'night', 'before', 'or', 'your', 'bed', 'is', 'clean', 'or', 'you', 'didnâ', 't', 'perspire', 'Some', 'of', 'yâ', 'all', 'smell', 'bad', 'in', 'the', 'morning', 'And', 'it', 'lasts', 'the', 'entire', 'day', 'until', 'your', 'next', 'shower', 'emphasis', 'on', 'SOME', 'not', 'all']",im sorry but please shower in the morning doesnt matter if you showered the night before or your bed is clean or you didnt perspire some of yall smell bad in the morning and it lasts the entire day until your next shower  emphasis on some  not all ,,,yall ,yall,
1225544686221320194,2020-02-07,06:19:57,8,803632336008974336,Why does old people smell like wet wipes???????,[],[],[],"West Region, Singapore",[],[],Singapore,"['Why', 'does', 'old', 'people', 'smell', 'like', 'wet', 'wipes', '?', '?', '?']","['Why', 'does', 'old', 'people', 'smell', 'like', 'wet', 'wipes']",why does old people smell like wet wipes ,,wet,people ,wet people,
1225389093183533059,2020-02-06,20:01:41,8,198408234,"The Greg Norman: Wagyu Beef Platter with Blue Cheese.

I thought it would be too strong for me âcause Iâve tried Blue Cheese in the past. But, itâs so nice along with smell of medium rare level of the beef.

#burgerâ¦  https://www.instagram.com/p/B8OYTVwBh7g/?igshid=1hrrku66u8mghÂ â¦",[],['https://www.instagram.com/p/B8OYTVwBh7g/?igshid=1hrrku66u8mgh'],['#burger'],"Central Region, Singapore",[],['#burger'],Singapore,"['The', 'Greg', 'Norman', ':', 'Wagyu', 'Beef', 'Platter', 'with', 'Blue', 'Cheese', '.', 'I', 'thought', 'it', 'would', 'be', 'too', 'strong', 'for', 'me', 'â', '\x80', '\x98', 'cause', 'Iâ', '\x80', '\x99', 've', 'tried', 'Blue', 'Cheese', 'in', 'the', 'past', '.', 'But', ',', 'itâ', '\x80', '\x99', 's', 'so', 'nice', 'along', 'with', 'smell', 'of', 'medium', 'rare', 'level', 'of', 'the', 'beef', '.', '#burgerâ', '\x80', '¦', 'https://www.instagram.com/p/B8OYTVwBh7g/?igshid=1hrrku66u8mghÂ', 'â', '\x80', '¦']","['The', 'Greg', 'Norman', 'Wagyu', 'Beef', 'Platter', 'with', 'Blue', 'Cheese', 'I', 'thought', 'it', 'would', 'be', 'too', 'strong', 'for', 'me', 'â', 'cause', 'Iâ', 've', 'tried', 'Blue', 'Cheese', 'in', 'the', 'past', 'But', 'itâ', 's', 'so', 'nice', 'along', 'with', 'smell', 'of', 'medium', 'rare', 'level', 'of', 'the', 'beef', 'burgerâ', 'https', 'www', 'instagram', 'com', 'p', 'B8OYTVwBh7g', 'igshid', '1hrrku66u8mghÂ', 'â']","the greg norman wagyu beef platter with blue cheese 

i thought it would be too strong for me cause ive tried blue cheese in the past but its so nice along with smell of medium rare level of the beef 

  https www instagram compb8oytvwbh7g igshid 1hrrku66u8mgh",medium,,with ,medium  with,
1225276011576606720,2020-02-06,12:32:20,8,291501820,"him: âyouâll have to see it in person, touch it, and smell it. just like how our parents does to select watermelon at the supermarketâ

me: âmy parents smack watermelons or buy the sliced up onesâ pic.twitter.com/jmazYM5ZXj",[],[],[],"Central Region, Singapore",[],[],Singapore,"['him', ':', 'â', '\x80', '\x9c', 'youâ', '\x80', '\x99', 'll', 'have', 'to', 'see', 'it', 'in', 'person', ',', 'touch', 'it', ',', 'and', 'smell', 'it', '.', 'just', 'like', 'how', 'our', 'parents', 'does', 'to', 'select', 'watermelon', 'at', 'the', 'supermarketâ', '\x80', '\x9d', 'me', ':', 'â', '\x80', '\x9c', 'my', 'parents', 'smack', 'watermelons', 'or', 'buy', 'the', 'sliced', 'up', 'onesâ', '\x80', '\x9d', 'pic.twitter.com/jmazYM5ZXj']","['him', 'â', 'youâ', 'll', 'have', 'to', 'see', 'it', 'in', 'person', 'touch', 'it', 'and', 'smell', 'it', 'just', 'like', 'how', 'our', 'parents', 'does', 'to', 'select', 'watermelon', 'at', 'the', 'supermarketâ', 'me', 'â', 'my', 'parents', 'smack', 'watermelons', 'or', 'buy', 'the', 'sliced', 'up', 'onesâ', 'pic', 'twitter', 'com', 'jmazYM5ZXj']","him youll have to see it in person touch it and smell it just like how our parents does to select watermelon at the supermarket

me my parents smack watermelons or buy the sliced up ones pic twitter comjmazym5zxj",,,,,
1225076006614003713,2020-02-05,23:17:35,8,1022713980270206976,I AM SO FUCKING IN LOVE WITH THIS SMELL I DIDNT NOTICE MY JACKET ADE,[],[],[],"East Region, Singapore",[],[],Singapore,"['I', 'AM', 'SO', 'FUCKING', 'IN', 'LOVE', 'WITH', 'THIS', 'SMELL', 'I', 'DIDNT', 'NOTICE', 'MY', 'JACKET', 'ADE']","['I', 'AM', 'SO', 'FUCKING', 'IN', 'LOVE', 'WITH', 'THIS', 'SMELL', 'I', 'DIDNT', 'NOTICE', 'MY', 'JACKET', 'ADE']",i am so fucking in love with this smell i didnt notice my jacket ade,,,this ,this,
1224824327813529600,2020-02-05,06:37:30,8,56062352,"Hmm... What's that smell, I wonder??? https://www.washingtonexaminer.com/news/buttigieg-campaign-paid-firm-that-developed-voting-app-blamed-for-iowa-caucus-delaysÂ â¦",[],['https://www.washingtonexaminer.com/news/buttigieg-campaign-paid-firm-that-developed-voting-app-blamed-for-iowa-caucus-delays'],[],"Central Region, Singapore",[],[],Singapore,"['Hmm', '...', ""What's"", 'that', 'smell', ',', 'I', 'wonder', '?', '?', '?', 'https://www.washingtonexaminer.com/news/buttigieg-campaign-paid-firm-that-developed-voting-app-blamed-for-iowa-caucus-delaysÂ', 'â', '\x80', '¦']","['Hmm', 'What', 's', 'that', 'smell', 'I', 'wonder', 'https', 'www', 'washingtonexaminer', 'com', 'news', 'buttigieg', 'campaign', 'paid', 'firm', 'that', 'developed', 'voting', 'app', 'blamed', 'for', 'iowa', 'caucus', 'delaysÂ', 'â']",hmm whats that smell i wonder https www washingtonexaminer comnewsbuttigieg campaign paid firm that developed voting app blamed for iowa caucus delays,,,,,
1224019981437767680,2020-02-03,01:21:19,8,27917665,"Alamak why does it smell like something is burning, now im sneezing non stop ð¤¬",[],[],[],"East Region, Singapore",[],[],Singapore,"['Alamak', 'why', 'does', 'it', 'smell', 'like', 'something', 'is', 'burning', ',', 'now', 'im', 'sneezing', 'non', 'stop', 'ð', '\x9f', '¤', '¬']","['Alamak', 'why', 'does', 'it', 'smell', 'like', 'something', 'is', 'burning', 'now', 'im', 'sneezing', 'non', 'stop', 'ð']",alamak why does it smell like something is burning now im sneezing non stop ,,,it ,it,
1223932483273576448,2020-02-02,19:33:38,8,1000986063244947456,Why do some people smell like garlic?,[],[],[],"North Region, Singapore",[],[],Singapore,"['Why', 'do', 'some', 'people', 'smell', 'like', 'garlic', '?']","['Why', 'do', 'some', 'people', 'smell', 'like', 'garlic']",why do some people smell like garlic ,,,people ,people,
1223869181055004673,2020-02-02,15:22:05,8,141941561,I tried smelling but yeah no chocolate smellð©ð©,[],[],[],"Central Region, Singapore",[],[],Singapore,"['I', 'tried', 'smelling', 'but', 'yeah', 'no', 'chocolate', 'smellð', '\x9f', '\x98', '©', 'ð', '\x9f', '\x98', '©']","['I', 'tried', 'smelling', 'but', 'yeah', 'no', 'chocolate', 'smellð', 'ð']",i tried smelling but yeah no chocolate smell,,,tried ,tried,
1223796657298391040,2020-02-02,10:33:54,8,2325195296,I cannot smell steamed white rice. Or let alone eat it.,[],[],[],"North Region, Singapore",[],[],Singapore,"['I', 'cannot', 'smell', 'steamed', 'white', 'rice', '.', 'Or', 'let', 'alone', 'eat', 'it', '.']","['I', 'cannot', 'smell', 'steamed', 'white', 'rice', 'Or', 'let', 'alone', 'eat', 'it']",i cannot smell steamed white rice or let alone eat it ,,,cannot ,cannot,
1223626141157605376,2020-02-01,23:16:20,8,1181512758950428672,hand sanitizer smell is repulsive,[],[],[],"East Region, Singapore",[],[],Singapore,"['hand', 'sanitizer', 'smell', 'is', 'repulsive']","['hand', 'sanitizer', 'smell', 'is', 'repulsive']",hand sanitizer smell is repulsive,,,sanitizer ,sanitizer,
1223543286616379392,2020-02-01,17:47:06,8,81264273,Omg I can smell it....it smells so good. The taste pls donât disappoint me.,[],[],[],"North-East Region, Singapore",[],[],Singapore,"['Omg', 'I', 'can', 'smell', 'it', '...', 'it', 'smells', 'so', 'good', '.', 'The', 'taste', 'pls', 'donâ', '\x80', '\x99', 't', 'disappoint', 'me', '.']","['Omg', 'I', 'can', 'smell', 'it', 'it', 'smells', 'so', 'good', 'The', 'taste', 'pls', 'donâ', 't', 'disappoint', 'me']",omg i can smell it it smells so good the taste pls dont disappoint me ,,,,,
1222429559305445376,2020-01-29,16:01:33,8,75520124,"One final shower and blowdry by the petstore auntie, so that I would smell fresh and clean before Mommy & Daddy could bring me home that day! ð @ Pet Movers  https://www.instagram.com/p/B75WdgbpgXt/?igshid=57er6tghqzwoÂ â¦",[],['https://www.instagram.com/p/B75WdgbpgXt/?igshid=57er6tghqzwo'],[],"East Region, Singapore",[],[],Singapore,"['One', 'final', 'shower', 'and', 'blowdry', 'by', 'the', 'petstore', 'auntie', ',', 'so', 'that', 'I', 'would', 'smell', 'fresh', 'and', 'clean', 'before', 'Mommy', '&', 'Daddy', 'could', 'bring', 'me', 'home', 'that', 'day', '!', 'ð', '\x9f', '\x98', '\x8a', '@', 'Pet', 'Movers', 'https://www.instagram.com/p/B75WdgbpgXt/?igshid=57er6tghqzwoÂ', 'â', '\x80', '¦']","['One', 'final', 'shower', 'and', 'blowdry', 'by', 'the', 'petstore', 'auntie', 'so', 'that', 'I', 'would', 'smell', 'fresh', 'and', 'clean', 'before', 'Mommy', 'Daddy', 'could', 'bring', 'me', 'home', 'that', 'day', 'ð', 'Pet', 'Movers', 'https', 'www', 'instagram', 'com', 'p', 'B75WdgbpgXt', 'igshid', '57er6tghqzwoÂ', 'â']",one final shower and blowdry by the petstore auntie so that i would smell fresh and clean before mommy  daddy could bring me home that day   pet movers https www instagram compb75wdgbpgxt igshid 57er6tghqzwo,,,would ,would,Pet Movers 
1222344608018915328,2020-01-29,10:23:59,8,2325195296,Too bad lah. I canât stand the smell of nuts for now.,[],[],[],"East Region, Singapore",[],[],Singapore,"['Too', 'bad', 'lah', '.', 'I', 'canâ', '\x80', '\x99', 't', 'stand', 'the', 'smell', 'of', 'nuts', 'for', 'now', '.']","['Too', 'bad', 'lah', 'I', 'canâ', 't', 'stand', 'the', 'smell', 'of', 'nuts', 'for', 'now']",too bad lah i cant stand the smell of nuts for now ,,,,,
1222094185710399493,2020-01-28,17:48:53,8,30389476,dem flowers yah smell like some good kush (@ Flower Dome in Singapore) https://www.swarmapp.com/c/6603Gvlay4UÂ ,[],['https://www.swarmapp.com/c/6603Gvlay4U'],[],"Central Region, Singapore",[],[],Singapore,"['dem', 'flowers', 'yah', 'smell', 'like', 'some', 'good', 'kush', '(', '@', 'Flower', 'Dome', 'in', 'Singapore', ')', 'https://www.swarmapp.com/c/6603Gvlay4UÂ']","['dem', 'flowers', 'yah', 'smell', 'like', 'some', 'good', 'kush', 'Flower', 'Dome', 'in', 'Singapore', 'https', 'www', 'swarmapp', 'com', 'c', '6603Gvlay4UÂ']",dem flowers yah smell like some good kush  flower dome in singapore https www swarmapp comc6603gvlay4u,,good,,good,Flower Dome in 
1221943279706497024,2020-01-28,07:49:15,8,4911279434,what is with ******* men and not showering!!!! yall smell like shit i cant stand this,[],[],[],"North Region, Singapore",[],[],Singapore,"['what', 'is', 'with', '*', '*', '*', 'men', 'and', 'not', 'showering', '!', '!', '!', 'yall', 'smell', 'like', 'shit', 'i', 'cant', 'stand', 'this']","['what', 'is', 'with', 'men', 'and', 'not', 'showering', 'yall', 'smell', 'like', 'shit', 'i', 'cant', 'stand', 'this']",what is with  men and not showering yall smell like shit i cant stand this,,shit,yall ,shit yall,
1221818461615087616,2020-01-27,23:33:16,8,4801158480,i smell like weed HAHAHA JADAH  https://twitter.com/CiaraCiarawr/status/1221077417592311809Â â¦ pic.twitter.com/DDumOb9uEZ,[],['https://twitter.com/CiaraCiarawr/status/1221077417592311809'],[],"East Region, Singapore",['https://pbs.twimg.com/media/EPTFZv6U8AAPeFV.jpg'],[],Singapore,"['i', 'smell', 'like', 'weed', 'HAHAHA', 'JADAH', 'https://twitter.com/CiaraCiarawr/status/1221077417592311809Â', 'â', '\x80', '¦', 'pic.twitter.com/DDumOb9uEZ']","['i', 'smell', 'like', 'weed', 'HAHAHA', 'JADAH', 'https', 'twitter', 'com', 'CiaraCiarawr', 'status', '1221077417592311809Â', 'â', 'pic', 'twitter', 'com', 'DDumOb9uEZ']",i smell like weed hahaha jadah https twitter comciaraciarawrstatus1221077417592311809 pic twitter comddumob9uez,,,,,
1221733814885470209,2020-01-27,17:56:54,8,1675728624,What a fresh smell of air after rain,[],[],[],"Central Region, Singapore",[],[],Singapore,"['What', 'a', 'fresh', 'smell', 'of', 'air', 'after', 'rain']","['What', 'a', 'fresh', 'smell', 'of', 'air', 'after', 'rain']",what a fresh smell of air after rain,air,,fresh ,air  fresh,
1221689389274652672,2020-01-27,15:00:22,8,520183166,I smell like this https://twitter.com/CiaraCiarawr/status/1221077417592311809Â â¦,[],['https://twitter.com/CiaraCiarawr/status/1221077417592311809'],[],"North-East Region, Singapore",[],[],Singapore,"['I', 'smell', 'like', 'this', 'https://twitter.com/CiaraCiarawr/status/1221077417592311809Â', 'â', '\x80', '¦']","['I', 'smell', 'like', 'this', 'https', 'twitter', 'com', 'CiaraCiarawr', 'status', '1221077417592311809Â', 'â']",i smell like this https twitter comciaraciarawrstatus1221077417592311809,,,,,
1221269451447758849,2020-01-26,11:11:41,8,837402018067013632,idk whether i want my room to smell like vanilla ceylon or that versace eros perfume HAHAHA,[],[],[],"North-East Region, Singapore",[],[],Singapore,"['idk', 'whether', 'i', 'want', 'my', 'room', 'to', 'smell', 'like', 'vanilla', 'ceylon', 'or', 'that', 'versace', 'eros', 'perfume', 'HAHAHA']","['idk', 'whether', 'i', 'want', 'my', 'room', 'to', 'smell', 'like', 'vanilla', 'ceylon', 'or', 'that', 'versace', 'eros', 'perfume', 'HAHAHA']",idk whether i want my room to smell like vanilla ceylon or that versace eros perfume hahaha,,,,,
1220979067681247233,2020-01-25,15:57:49,8,1717979202,"Even up till today, some Chinese people would move aside when Indians cough/ sneeze in the public. They say that we Indians smell bad which is absolutely disrespectful. But look now, karma is being served....on a plate of bat soup. ð",[],[],[],"North Region, Singapore",[],[],Singapore,"['Even', 'up', 'till', 'today', ',', 'some', 'Chinese', 'people', 'would', 'move', 'aside', 'when', 'Indians', 'cough', '/', 'sneeze', 'in', 'the', 'public', '.', 'They', 'say', 'that', 'we', 'Indians', 'smell', 'bad', 'which', 'is', 'absolutely', 'disrespectful', '.', 'But', 'look', 'now', ',', 'karma', 'is', 'being', 'served', '...', 'on', 'a', 'plate', 'of', 'bat', 'soup', '.', 'ð', '\x9f', '\x91', '\x80']","['Even', 'up', 'till', 'today', 'some', 'Chinese', 'people', 'would', 'move', 'aside', 'when', 'Indians', 'cough', 'sneeze', 'in', 'the', 'public', 'They', 'say', 'that', 'we', 'Indians', 'smell', 'bad', 'which', 'is', 'absolutely', 'disrespectful', 'But', 'look', 'now', 'karma', 'is', 'being', 'served', 'on', 'a', 'plate', 'of', 'bat', 'soup', 'ð']",even up till today some chinese people would move aside when indians cough sneeze in the public they say that we indians smell bad which is absolutely disrespectful but look now karma is being served on a plate of bat soup ,,,indians ,indians,
1220950560746151936,2020-01-25,14:04:32,8,45576407,"I smell a Rat, and itâs gonna be gooddddd! // ð­
#LoveGuessSingapore @ Singapore  https://www.instagram.com/p/B7u15HjFdyS/?igshid=1l82mddsgp0a0Â â¦",[],['https://www.instagram.com/p/B7u15HjFdyS/?igshid=1l82mddsgp0a0'],['#loveguesssingapore'],"Central Region, Singapore",[],['#loveguesssingapore'],Singapore,"['I', 'smell', 'a', 'Rat', ',', 'and', 'itâ', '\x80', '\x99', 's', 'gonna', 'be', 'gooddddd', '!', '/', '/', 'ð', '\x9f', '\x90', '\xad', '#LoveGuessSingapore', '@', 'Singapore', 'https://www.instagram.com/p/B7u15HjFdyS/?igshid=1l82mddsgp0a0Â', 'â', '\x80', '¦']","['I', 'smell', 'a', 'Rat', 'and', 'itâ', 's', 'gonna', 'be', 'gooddddd', 'ð', 'LoveGuessSingapore', 'Singapore', 'https', 'www', 'instagram', 'com', 'p', 'B7u15HjFdyS', 'igshid', '1l82mddsgp0a0Â', 'â']","i smell a rat and its gonna be gooddddd  
  singapore https www instagram compb7u15hjfdys igshid 1l82mddsgp0a0",,,,,Singapore 
1220714445074288641,2020-01-24,22:26:18,8,1176012502049550337,"One capsule does it all. Soluball gives you an option on how you want your laundry to look and smell. 
#laundrycapsules #soluball #soluballlaundry #softclothes #softcleaningsolution #singaporeð¸ð¬ #singaporewomen pic.twitter.com/iueKSLB4zD",[],[],"['#laundrycapsules', '#soluball', '#soluballlaundry', '#softclothes', '#softcleaningsolution', '#singapore', '#singaporewomen']",Singapore,[],"['#laundrycapsules', '#soluball', '#soluballlaundry', '#softclothes', '#softcleaningsolution', '#singapore', '#singaporewomen']",Singapore,"['One', 'capsule', 'does', 'it', 'all', '.', 'Soluball', 'gives', 'you', 'an', 'option', 'on', 'how', 'you', 'want', 'your', 'laundry', 'to', 'look', 'and', 'smell', '.', '#laundrycapsules', '#soluball', '#soluballlaundry', '#softclothes', '#softcleaningsolution', '#singaporeð', '\x9f', '\x87', '¸', 'ð', '\x9f', '\x87', '¬', '#singaporewomen', 'pic.twitter.com/iueKSLB4zD']","['One', 'capsule', 'does', 'it', 'all', 'Soluball', 'gives', 'you', 'an', 'option', 'on', 'how', 'you', 'want', 'your', 'laundry', 'to', 'look', 'and', 'smell', 'laundrycapsules', 'soluball', 'soluballlaundry', 'softclothes', 'softcleaningsolution', 'singaporeð', 'ð', 'singaporewomen', 'pic', 'twitter', 'com', 'iueKSLB4zD']","one capsule does it all soluball gives you an option on how you want your laundry to look and smell 
  pic twitter comiuekslb4zd",,,,,
1220710796138815488,2020-01-24,22:11:48,8,41060508,"Baking in process! Hehe...these #cookies just smell so good. The colors are so vivid #green! ð Seriously, they are really worth my effort...Ytd let my colleague tried, she like it too, not too sweet , but she saidâ¦  https://www.instagram.com/p/B7tI20HnLj3/?igshid=1lshev91fox2vÂ â¦",[],['https://www.instagram.com/p/B7tI20HnLj3/?igshid=1lshev91fox2v'],"['#cookies', '#green']","East Region, Singapore",[],"['#cookies', '#green']",Singapore,"['Baking', 'in', 'process', '!', 'Hehe', '...', 'these', '#cookies', 'just', 'smell', 'so', 'good', '.', 'The', 'colors', 'are', 'so', 'vivid', '#green', '!', 'ð', '\x9f', '\x98', '\x82', 'Seriously', ',', 'they', 'are', 'really', 'worth', 'my', 'effort', '...', 'Ytd', 'let', 'my', 'colleague', 'tried', ',', 'she', 'like', 'it', 'too', ',', 'not', 'too', 'sweet', ',', 'but', 'she', 'saidâ', '\x80', '¦', 'https://www.instagram.com/p/B7tI20HnLj3/?igshid=1lshev91fox2vÂ', 'â', '\x80', '¦']","['Baking', 'in', 'process', 'Hehe', 'these', 'cookies', 'just', 'smell', 'so', 'good', 'The', 'colors', 'are', 'so', 'vivid', 'green', 'ð', 'Seriously', 'they', 'are', 'really', 'worth', 'my', 'effort', 'Ytd', 'let', 'my', 'colleague', 'tried', 'she', 'like', 'it', 'too', 'not', 'too', 'sweet', 'but', 'she', 'saidâ', 'https', 'www', 'instagram', 'com', 'p', 'B7tI20HnLj3', 'igshid', '1lshev91fox2vÂ', 'â']",baking in process hehe these just smell so good the colors are so vivid  seriously they are really worth my effort ytd let my colleague tried she like it too not too sweet but she said https www instagram compb7ti20hnlj3 igshid 1lshev91fox2v,,,,,
