id,date,time,timezone,user_id,tweet,mentions,urls,hashtags,place,photos,hashtags,near,tweets_tokens,word_only_tokens,processed_tweets,all_triggers,potential_locations
4.64E+17,06/05/2014,19:00:12,8,252516157,@jud1cat0r HAHA not all of them were that bad! more of a metallic kind of smell haha had this dÌÄå©jÌÄåÊ vu moment out of nowhere that reminded me,[],[],[],"West Region, Singapore",[],[],Singapore,"['@jud1cat0r', 'HAHA', 'not', 'all', 'of', 'them', 'were', 'that', 'bad', '!', 'more', 'of', 'a', 'metallic', 'kind', 'of', 'smell', 'haha', 'had', 'this', 'dÌÄ', 'å©', 'jÌÄ', 'vu', 'moment', 'out', 'of', 'nowhere', 'that', 'reminded', 'me']","['jud1cat0r', 'HAHA', 'not', 'all', 'of', 'them', 'were', 'that', 'bad', 'more', 'of', 'a', 'metallic', 'kind', 'of', 'smell', 'haha', 'had', 'this', 'dÌÄ', 'jÌÄ', 'vu', 'moment', 'out', 'of', 'nowhere', 'that', 'reminded', 'me']", haha not all of them were that bad more of a metallic kind of smell haha had this dj vu moment out of nowhere that reminded me,,jud1cat0r HAHA not 
4.64E+17,06/05/2014,15:48:16,8,71262434,Look like Ì©åÈåÔÌ_åÈåÓ is in love with my slipper!(or maybe the smell of my feet?) LOL @ Blk 140 Bishan St 12  http://instagram.com/p/npcYbhCKSH/ÌâåÊ,[],['http://instagram.com/p/npcYbhCKSH/'],[],"Central Region, Singapore",[],[],Singapore,"['Look', 'like', 'Ì©', 'åÈ', '\x91', 'Ì_', 'åÈ', '\x94', 'is', 'in', 'love', 'with', 'my', 'slipper', '!', '(', 'or', 'maybe', 'the', 'smell', 'of', 'my', 'feet', '?', ')', 'LOL', '@', 'Blk', '140', 'Bishan', 'St', '12', 'http://instagram.com/p/npcYbhCKSH/Ìâ']","['Look', 'like', 'Ì©', 'Ì_', 'is', 'in', 'love', 'with', 'my', 'slipper', 'or', 'maybe', 'the', 'smell', 'of', 'my', 'feet', 'LOL', 'Blk', '140', 'Bishan', 'St', '12', 'http', 'instagram', 'com', 'p', 'npcYbhCKSH', 'Ìâ']",look like  is in love with my slipper or maybe the smell of my feet  lol  blk 140 bishan st 12 http instagram compnpcybhcksh,feet,Blk 140 Bishan 
4.64E+17,06/05/2014,15:16:34,8,28087159,The smell of a healing wound gets me every time love !,[],[],[],"East Region, Singapore",[],[],Singapore,"['The', 'smell', 'of', 'a', 'healing', 'wound', 'gets', 'me', 'every', 'time', 'love', '!']","['The', 'smell', 'of', 'a', 'healing', 'wound', 'gets', 'me', 'every', 'time', 'love']",the smell of a healing wound gets me every time love ,healing,
4.64E+17,06/05/2014,14:35:52,8,117599242,21 hours more to freedom. I can smell it already. :-),[],[],[],"Central Region, Singapore",[],[],Singapore,"['21', 'hours', 'more', 'to', 'freedom', '.', 'I', 'can', 'smell', 'it', 'already', '.', ':-)']","['21', 'hours', 'more', 'to', 'freedom', 'I', 'can', 'smell', 'it', 'already']",21 hours more to freedom i can smell it already ,,
4.64E+17,06/05/2014,14:06:01,8,170958886,Why does taka smell like playdough?,[],[],[],"Central Region, Singapore",[],[],Singapore,"['Why', 'does', 'taka', 'smell', 'like', 'playdough', '?']","['Why', 'does', 'taka', 'smell', 'like', 'playdough']",why does taka smell like playdough ,taka,
4.63E+17,06/05/2014,00:20:08,8,1482348127,"Now if ya smell what my dad is cooking, time to see what's in the pot for me to eat",[],[],[],"East Region, Singapore",[],[],Singapore,"['Now', 'if', 'ya', 'smell', 'what', 'my', 'dad', 'is', 'cooking', ',', 'time', 'to', 'see', ""what's"", 'in', 'the', 'pot', 'for', 'me', 'to', 'eat']","['Now', 'if', 'ya', 'smell', 'what', 'my', 'dad', 'is', 'cooking', 'time', 'to', 'see', 'what', 's', 'in', 'the', 'pot', 'for', 'me', 'to', 'eat']",now if ya smell what my dad is cooking time to see whats in the pot for me to eat,,
4.63E+17,05/05/2014,23:06:16,8,138004763,"Th bus has a v strong alcohol smell, argh",[],[],[],"West Region, Singapore",[],[],Singapore,"['Th', 'bus', 'has', 'a', 'v', 'strong', 'alcohol', 'smell', ',', 'argh']","['Th', 'bus', 'has', 'a', 'v', 'strong', 'alcohol', 'smell', 'argh']",th bus has a v strong alcohol smell argh,alcohol,
4.63E+17,05/05/2014,22:44:47,8,435050175,"""@dollface_hooker: ""@woshiYQlahh: And I smell so cb"""" HAHAHA FUCK U",['woshiyqlahh'],[],[],"West Region, Singapore",[],[],Singapore,"['""', '@dollface_hooker', ':', '""', '@woshiYQlahh', ':', 'And', 'I', 'smell', 'so', 'cb', '""', '""', 'HAHAHA', 'FUCK', 'U']","['dollface_hooker', 'woshiYQlahh', 'And', 'I', 'smell', 'so', 'cb', 'HAHAHA', 'FUCK', 'U']", hooker  and i smell so cb hahaha fuck u,,
4.63E+17,05/05/2014,22:42:18,8,435050175,And I smell so fab,[],[],[],"West Region, Singapore",[],[],Singapore,"['And', 'I', 'smell', 'so', 'fab']","['And', 'I', 'smell', 'so', 'fab']",and i smell so fab,,
4.63E+17,05/05/2014,22:32:22,8,131855635,The 212 VIP perfume i bought in Bandung last more than 12 hours on my shirt. The smell still strong till now. #WorthEveryRupiahs,[],[],['#wortheveryrupiahs'],"North Region, Singapore",[],['#wortheveryrupiahs'],Singapore,"['The', '212', 'VIP', 'perfume', 'i', 'bought', 'in', 'Bandung', 'last', 'more', 'than', '12', 'hours', 'on', 'my', 'shirt', '.', 'The', 'smell', 'still', 'strong', 'till', 'now', '.', '#WorthEveryRupiahs']","['The', '212', 'VIP', 'perfume', 'i', 'bought', 'in', 'Bandung', 'last', 'more', 'than', '12', 'hours', 'on', 'my', 'shirt', 'The', 'smell', 'still', 'strong', 'till', 'now', 'WorthEveryRupiahs']",the 212 vip perfume i bought in bandung last more than 12 hours on my shirt the smell still strong till now ,,
4.63E+17,05/05/2014,22:31:00,8,513911310,"@eefahneedspace @KhairiGrimmie @Md_Zulfadhli you dont need sheer beauty la eefab, you are the smell of beauty","['khairigrimmie', 'md_zulfadhli']",[],[],"West Region, Singapore",[],[],Singapore,"['@eefahneedspace', '@KhairiGrimmie', '@Md_Zulfadhli', 'you', 'dont', 'need', 'sheer', 'beauty', 'la', 'eefab', ',', 'you', 'are', 'the', 'smell', 'of', 'beauty']","['eefahneedspace', 'KhairiGrimmie', 'Md_Zulfadhli', 'you', 'dont', 'need', 'sheer', 'beauty', 'la', 'eefab', 'you', 'are', 'the', 'smell', 'of', 'beauty']", zulfadhli you dont need sheer beauty la eefab you are the smell of beauty,,Md_Zulfadhli you dont 
4.63E+17,05/05/2014,21:08:35,8,549960254,WALAO the perfume smell on the train damn strong,[],[],[],"Central Region, Singapore",[],[],Singapore,"['WALAO', 'the', 'perfume', 'smell', 'on', 'the', 'train', 'damn', 'strong']","['WALAO', 'the', 'perfume', 'smell', 'on', 'the', 'train', 'damn', 'strong']",walao the perfume smell on the train damn strong,perfume,
4.63E+17,05/05/2014,19:09:27,8,317683060,Unique pasta with pumpkin smellÌ¡åÙå÷åç @ The Garden Slug  http://instagram.com/p/nnOnHGjvhg/ÌâåÊ,[],['http://instagram.com/p/nnOnHGjvhg/'],[],"East Region, Singapore",[],[],Singapore,"['Unique', 'pasta', 'with', 'pumpkin', 'smellÌ¡', '\x9f', '\x98', '\x8d', '@', 'The', 'Garden', 'Slug', 'http://instagram.com/p/nnOnHGjvhg/Ìâ']","['Unique', 'pasta', 'with', 'pumpkin', 'smellÌ¡', 'The', 'Garden', 'Slug', 'http', 'instagram', 'com', 'p', 'nnOnHGjvhg', 'Ìâ']",unique pasta with pumpkin smell  the garden slug http instagram compnnonhgjvhg,pumpkin,The Garden Slug 
4.63E+17,05/05/2014,18:20:23,8,395335983,@aniysh Do i smell a Ì¡åÙåêåÛ? Hihi @yazbanz,"['aniysh', 'yazbanz']",[],[],"Central Region, Singapore",[],[],Singapore,"['@aniysh', 'Do', 'i', 'smell', 'a', 'Ì¡', '\x9f', '\x90', '\x80', '?', 'Hihi', '@yazbanz']","['aniysh', 'Do', 'i', 'smell', 'a', 'Ì¡', 'Hihi', 'yazbanz']", do i smell a  hihi ,,aniysh Do i 
4.63E+17,05/05/2014,15:21:08,8,45351554,@deltakescontrol have you stopped crying does your room still smell like a girl,['deltakescontrol'],[],[],"Central Region, Singapore",[],[],Singapore,"['@deltakescontrol', 'have', 'you', 'stopped', 'crying', 'does', 'your', 'room', 'still', 'smell', 'like', 'a', 'girl']","['deltakescontrol', 'have', 'you', 'stopped', 'crying', 'does', 'your', 'room', 'still', 'smell', 'like', 'a', 'girl']", have you stopped crying does your room still smell like a girl,,deltakescontrol have you 
4.63E+17,05/05/2014,11:43:43,8,52328862,Yogurt Cleanser with slight sweeten milk smell is the best all - in - one cleanser yet ! It saves allÌ¢åÛå_  http://instagram.com/p/nmbmZmNzDQ/ÌâåÊ,[],['http://instagram.com/p/nmbmZmNzDQ/'],[],"North-East Region, Singapore",[],[],Singapore,"['Yogurt', 'Cleanser', 'with', 'slight', 'sweeten', 'milk', 'smell', 'is', 'the', 'best', 'all', '-', 'in', '-', 'one', 'cleanser', 'yet', '!', 'It', 'saves', 'allÌ¢', '\x80', 'å_', 'http://instagram.com/p/nmbmZmNzDQ/Ìâ']","['Yogurt', 'Cleanser', 'with', 'slight', 'sweeten', 'milk', 'smell', 'is', 'the', 'best', 'all', 'in', 'one', 'cleanser', 'yet', 'It', 'saves', 'allÌ¢', 'http', 'instagram', 'com', 'p', 'nmbmZmNzDQ', 'Ìâ']",yogurt cleanser with slight sweeten milk smell is the best all in one cleanser yet it saves all http instagram compnmbmzmnzdq,milk,
4.63E+17,05/05/2014,11:35:08,8,317937352,Whats with the smell today,[],[],[],"East Region, Singapore",[],[],Singapore,"['Whats', 'with', 'the', 'smell', 'today']","['Whats', 'with', 'the', 'smell', 'today']",whats with the smell today,,
4.63E+17,05/05/2014,10:34:37,8,359956545,Suddenly i smell durian...,[],[],[],"North Region, Singapore",[],[],Singapore,"['Suddenly', 'i', 'smell', 'durian', '...']","['Suddenly', 'i', 'smell', 'durian']",suddenly i smell durian ,,
4.63E+17,05/05/2014,08:18:32,8,171944803,I swear everytime the train stops at one-north there's this sweet freshly bake smell,[],[],[],"Central Region, Singapore",[],[],Singapore,"['I', 'swear', 'everytime', 'the', 'train', 'stops', 'at', 'one-north', ""there's"", 'this', 'sweet', 'freshly', 'bake', 'smell']","['I', 'swear', 'everytime', 'the', 'train', 'stops', 'at', 'one', 'north', 'there', 's', 'this', 'sweet', 'freshly', 'bake', 'smell']",i swear everytime the train stops at one north theres this sweet freshly bake smell,bake,
4.63E+17,04/05/2014,21:35:08,8,579884697,Hmmmm I smell bullshit coming up tmr,[],[],[],"East Region, Singapore",[],[],Singapore,"['Hmmmm', 'I', 'smell', 'bullshit', 'coming', 'up', 'tmr']","['Hmmmm', 'I', 'smell', 'bullshit', 'coming', 'up', 'tmr']",hmmmm i smell bullshit coming up tmr,,
4.63E+17,04/05/2014,21:22:45,8,198992434,Sigh... my neighbour's curry smell is stronger then my yankee candles. Zz zz,[],[],[],"East Region, Singapore",[],[],Singapore,"['Sigh', '...', 'my', ""neighbour's"", 'curry', 'smell', 'is', 'stronger', 'then', 'my', 'yankee', 'candles', '.', 'Zz', 'zz']","['Sigh', 'my', 'neighbour', 's', 'curry', 'smell', 'is', 'stronger', 'then', 'my', 'yankee', 'candles', 'Zz', 'zz']",sigh my neighbours curry smell is stronger then my yankee candles zz zz,curry,
4.63E+17,04/05/2014,21:22:30,8,165091831,E smell of new kicks Ì¡åÙå÷åâ,[],[],[],"North Region, Singapore",[],[],Singapore,"['E', 'smell', 'of', 'new', 'kicks', 'Ì¡', '\x9f', '\x98', '\x82']","['E', 'smell', 'of', 'new', 'kicks', 'Ì¡']",e smell of new kicks ,kicks  e,
4.63E+17,04/05/2014,21:18:28,8,45512598,@Peejaywai is it digging pigu then smell?,['peejaywai'],[],[],"North-East Region, Singapore",[],[],Singapore,"['@Peejaywai', 'is', 'it', 'digging', 'pigu', 'then', 'smell', '?']","['Peejaywai', 'is', 'it', 'digging', 'pigu', 'then', 'smell']", is it digging pigu then smell ,,Peejaywai is it 
4.63E+17,04/05/2014,20:55:01,8,886283671,"When I quit, I will just have to smell and see it everywhere-.-""",[],[],[],"North Region, Singapore",[],[],Singapore,"['When', 'I', 'quit', ',', 'I', 'will', 'just', 'have', 'to', 'smell', 'and', 'see', 'it', 'everywhere', '-', '.', '-', '""']","['When', 'I', 'quit', 'I', 'will', 'just', 'have', 'to', 'smell', 'and', 'see', 'it', 'everywhere']",when i quit i will just have to smell and see it everywhere ,,
4.63E+17,04/05/2014,19:16:36,8,515837911,@curiousrachel okay lah fertelizer smell Ì¡åÙå÷åê,['curiousrachel'],[],[],"West Region, Singapore",[],[],Singapore,"['@curiousrachel', 'okay', 'lah', 'fertelizer', 'smell', 'Ì¡', '\x9f', '\x98', '\x90']","['curiousrachel', 'okay', 'lah', 'fertelizer', 'smell', 'Ì¡']", okay lah fertelizer smell ,fertelizer,curiousrachel okay lah 
4.63E+17,04/05/2014,19:08:09,8,515837911,@curiousrachel no but from cck can smell you Ì¡åÙåªåä,['curiousrachel'],[],[],"West Region, Singapore",[],[],Singapore,"['@curiousrachel', 'no', 'but', 'from', 'cck', 'can', 'smell', 'you', 'Ì¡', '\x9f', '\x99', '\x89']","['curiousrachel', 'no', 'but', 'from', 'cck', 'can', 'smell', 'you', 'Ì¡']", no but from cck can smell you ,,curiousrachel no but 
4.63E+17,04/05/2014,18:53:40,8,1097647130,I smell 7jib getting nearer!!!,[],[],[],"Central Region, Singapore",[],[],Singapore,"['I', 'smell', '7jib', 'getting', 'nearer', '!', '!', '!']","['I', 'smell', '7jib', 'getting', 'nearer']",i smell 7jib getting nearer ,,
4.63E+17,04/05/2014,14:56:24,8,515837911,@iRxminiscence hahaha you smell nice meh?! Ì¡åÙå÷åâ,[],[],[],"West Region, Singapore",[],[],Singapore,"['@iRxminiscence', 'hahaha', 'you', 'smell', 'nice', 'meh', '?', '!', 'Ì¡', '\x9f', '\x98', '\x82']","['iRxminiscence', 'hahaha', 'you', 'smell', 'nice', 'meh', 'Ì¡']", hahaha you smell nice meh ,,iRxminiscence hahaha you 
4.63E+17,04/05/2014,13:55:29,8,515837911,@VERYATASGIRL hahaha you try smell yourself Ì¡åÙå÷åâÌ¡åÙåªå_,['veryatasgirl'],[],[],"West Region, Singapore",[],[],Singapore,"['@VERYATASGIRL', 'hahaha', 'you', 'try', 'smell', 'yourself', 'Ì¡', '\x9f', '\x98', '\x82', 'Ì¡', '\x9f', '\x99', '\x8a']","['VERYATASGIRL', 'hahaha', 'you', 'try', 'smell', 'yourself', 'Ì¡', 'Ì¡']", hahaha you try smell yourself ,,VERYATASGIRL hahaha you 
4.63E+17,04/05/2014,02:30:07,8,142990099,Done showering. Smell good. :3,[],[],[],"North Region, Singapore",[],[],Singapore,"['Done', 'showering', '.', 'Smell', 'good', '.', ':', '3']","['Done', 'showering', 'Smell', 'good', '3']",done showering smell good 3,showering,
4.63E+17,04/05/2014,00:46:11,8,520470395,i want your smell...,[],[],[],"West Region, Singapore",[],[],Singapore,"['i', 'want', 'your', 'smell', '...']","['i', 'want', 'your', 'smell']",i want your smell ,your,
4.63E+17,04/05/2014,00:41:16,8,363231139,I CAN SMELL THE CUP Ì¡åÙå÷åç #YNWA,[],[],['#ynwa'],"West Region, Singapore",[],['#ynwa'],Singapore,"['I', 'CAN', 'SMELL', 'THE', 'CUP', 'Ì¡', '\x9f', '\x98', '\x8d', '#YNWA']","['I', 'CAN', 'SMELL', 'THE', 'CUP', 'Ì¡', 'YNWA']",i can smell the cup  ,,
4.63E+17,04/05/2014,00:34:51,8,520470395,i only can imagine im hugging you so i can sleep... its a torture.. the smell isnt there,[],[],[],"West Region, Singapore",[],[],Singapore,"['i', 'only', 'can', 'imagine', 'im', 'hugging', 'you', 'so', 'i', 'can', 'sleep', '...', 'its', 'a', 'torture', '..', 'the', 'smell', 'isnt', 'there']","['i', 'only', 'can', 'imagine', 'im', 'hugging', 'you', 'so', 'i', 'can', 'sleep', 'its', 'a', 'torture', 'the', 'smell', 'isnt', 'there']",i only can imagine im hugging you so i can sleep its a torture the smell isnt there,,
4.63E+17,04/05/2014,00:15:41,8,29366221,Ahhhh nothing like the smell of fresh UAT on an early Sunday morning. #uat #whatisthat #willitblendÌ¢åÛå_  http://instagram.com/p/nioEQhIaie/ÌâåÊ,[],['http://instagram.com/p/nioEQhIaie/'],"['#uat', '#whatisthat', '#willitblend']","Central Region, Singapore",[],"['#uat', '#whatisthat', '#willitblend']",Singapore,"['Ahhhh', 'nothing', 'like', 'the', 'smell', 'of', 'fresh', 'UAT', 'on', 'an', 'early', 'Sunday', 'morning', '.', '#uat', '#whatisthat', '#willitblendÌ¢', '\x80', 'å_', 'http://instagram.com/p/nioEQhIaie/Ìâ']","['Ahhhh', 'nothing', 'like', 'the', 'smell', 'of', 'fresh', 'UAT', 'on', 'an', 'early', 'Sunday', 'morning', 'uat', 'whatisthat', 'willitblendÌ¢', 'http', 'instagram', 'com', 'p', 'nioEQhIaie', 'Ìâ']",ahhhh nothing like the smell of fresh uat on an early sunday morning  http instagram compnioeqhiaie,uat,
4.63E+17,03/05/2014,23:06:52,8,173163637,Couldn't stand the coconut oil smell...nose dying...*>..<,[],[],[],"West Region, Singapore",[],[],Singapore,"[""Couldn't"", 'stand', 'the', 'coconut', 'oil', 'smell', '...', 'nose', 'dying', '...', '*', '>', '..', '<']","['Couldn', 't', 'stand', 'the', 'coconut', 'oil', 'smell', 'nose', 'dying']",couldnt stand the coconut oil smell nose dying  ,oil,
4.63E+17,03/05/2014,21:34:02,8,159977310,Omg ubat nyamuk smell so irritating,[],[],[],"North Region, Singapore",[],[],Singapore,"['Omg', 'ubat', 'nyamuk', 'smell', 'so', 'irritating']","['Omg', 'ubat', 'nyamuk', 'smell', 'so', 'irritating']",omg ubat nyamuk smell so irritating,nyamuk,
4.63E+17,03/05/2014,17:44:06,8,606940301,@bernette_lee_xx what does it smell like,[],[],[],"Central Region, Singapore",[],[],Singapore,"['@bernette_lee_xx', 'what', 'does', 'it', 'smell', 'like']","['bernette_lee_xx', 'what', 'does', 'it', 'smell', 'like']", leexx what does it smell like,it,bernette_lee_xx what does 
4.62E+17,03/05/2014,02:44:00,8,149081267,Moisturizer on my freshly washed skin. I smell incredible and I feel so comfortable in bed now... Ah~ Ì¡åÙå÷åÎ,[],[],[],"East Region, Singapore",[],[],Singapore,"['Moisturizer', 'on', 'my', 'freshly', 'washed', 'skin', '.', 'I', 'smell', 'incredible', 'and', 'I', 'feel', 'so', 'comfortable', 'in', 'bed', 'now', '...', 'Ah', '~', 'Ì¡', '\x9f', '\x98', '\x8c']","['Moisturizer', 'on', 'my', 'freshly', 'washed', 'skin', 'I', 'smell', 'incredible', 'and', 'I', 'feel', 'so', 'comfortable', 'in', 'bed', 'now', 'Ah', 'Ì¡']",moisturizer on my freshly washed skin i smell incredible and i feel so comfortable in bed now ah ,,
4.62E+17,02/05/2014,23:46:45,8,301727881,Food I smell food.,[],[],[],"North Region, Singapore",[],[],Singapore,"['Food', 'I', 'smell', 'food', '.']","['Food', 'I', 'smell', 'food']",food i smell food ,,
4.62E+17,02/05/2014,22:41:28,8,178668254,Loving the smell of my new perfume.,[],[],[],"North Region, Singapore",[],[],Singapore,"['Loving', 'the', 'smell', 'of', 'my', 'new', 'perfume', '.']","['Loving', 'the', 'smell', 'of', 'my', 'new', 'perfume']",loving the smell of my new perfume ,new,
4.62E+17,02/05/2014,22:24:59,8,96083999,RT @GirlMottos: If you smell good I will be 300% more attracted to you,[],[],[],"North-East Region, Singapore",[],[],Singapore,"['RT', '@GirlMottos', ':', 'If', 'you', 'smell', 'good', 'I', 'will', 'be', '300', '%', 'more', 'attracted', 'to', 'you']","['RT', 'GirlMottos', 'If', 'you', 'smell', 'good', 'I', 'will', 'be', '300', 'more', 'attracted', 'to', 'you']",rt if you smell good i will be 300 more attracted to you,,
4.62E+17,02/05/2014,22:02:22,8,129185080,my room smells so nice omg got rose smell,[],[],[],"West Region, Singapore",[],[],Singapore,"['my', 'room', 'smells', 'so', 'nice', 'omg', 'got', 'rose', 'smell']","['my', 'room', 'smells', 'so', 'nice', 'omg', 'got', 'rose', 'smell']",my room smells so nice omg got rose smell,room,
4.62E+17,02/05/2014,20:27:42,8,96796437,"SALMON ABURI ROLL! The best thing in the whole shop! During the 20 minutes queue, the smell of theÌ¢åÛå_  http://instagram.com/p/nfpLiNR9ub/ÌâåÊ",[],['http://instagram.com/p/nfpLiNR9ub/'],[],"Central Region, Singapore",[],[],Singapore,"['SALMON', 'ABURI', 'ROLL', '!', 'The', 'best', 'thing', 'in', 'the', 'whole', 'shop', '!', 'During', 'the', '20', 'minutes', 'queue', ',', 'the', 'smell', 'of', 'theÌ¢', '\x80', 'å_', 'http://instagram.com/p/nfpLiNR9ub/Ìâ']","['SALMON', 'ABURI', 'ROLL', 'The', 'best', 'thing', 'in', 'the', 'whole', 'shop', 'During', 'the', '20', 'minutes', 'queue', 'the', 'smell', 'of', 'theÌ¢', 'http', 'instagram', 'com', 'p', 'nfpLiNR9ub', 'Ìâ']",salmon aburi roll the best thing in the whole shop during the 20 minutes queue the smell of the http instagram compnfplinr9ub,http,
4.62E+17,02/05/2014,17:10:07,8,205729980,"Hi, I'm Pepper and I like belly rubs. However, I go crazy whenever the phone/doorbell rings and I smell funny. pic.twitter.com/TTpd5NIjPc",[],[],[],"Central Region, Singapore",['https://pbs.twimg.com/media/BmnpaOFCQAAqPIC.jpg'],[],Singapore,"['Hi', ',', ""I'm"", 'Pepper', 'and', 'I', 'like', 'belly', 'rubs', '.', 'However', ',', 'I', 'go', 'crazy', 'whenever', 'the', 'phone', '/', 'doorbell', 'rings', 'and', 'I', 'smell', 'funny', '.', 'pic.twitter.com/TTpd5NIjPc']","['Hi', 'I', 'm', 'Pepper', 'and', 'I', 'like', 'belly', 'rubs', 'However', 'I', 'go', 'crazy', 'whenever', 'the', 'phone', 'doorbell', 'rings', 'and', 'I', 'smell', 'funny', 'pic', 'twitter', 'com', 'TTpd5NIjPc']",hi im pepper and i like belly rubs however i go crazy whenever the phonedoorbell rings and i smell funny pic twitter comttpd5nijpc,,
4.62E+17,02/05/2014,15:11:01,8,1611182144,@VienothMohan ya u smell damn good lor,['vienothmohan'],[],[],"North-East Region, Singapore",[],[],Singapore,"['@VienothMohan', 'ya', 'u', 'smell', 'damn', 'good', 'lor']","['VienothMohan', 'ya', 'u', 'smell', 'damn', 'good', 'lor']", ya u smell damn good lor,,VienothMohan ya u 
4.62E+17,02/05/2014,14:16:39,8,1482348127,You smell like someone's rear,[],[],[],"East Region, Singapore",[],[],Singapore,"['You', 'smell', 'like', ""someone's"", 'rear']","['You', 'smell', 'like', 'someone', 's', 'rear']",you smell like someones rear,,
4.62E+17,02/05/2014,07:16:33,8,579884697,Ì_åüåÄÌ_åÑå©Ì´åÉåÇÌ_åÑå© cigarette smell outside my house pb,[],[],[],"East Region, Singapore",[],[],Singapore,"['Ì_', 'åü', '\x83', 'Ì_', '\x97', 'å©', 'Ì´', 'åÇ', 'Ì_', '\x97', 'å©', 'cigarette', 'smell', 'outside', 'my', 'house', 'pb']","['Ì_', 'Ì_', 'Ì´', 'Ì_', 'cigarette', 'smell', 'outside', 'my', 'house', 'pb']", cigarette smell outside my house pb,cigarette,
4.62E+17,02/05/2014,00:01:23,8,186172837,I love the smell of brand new sneakers @Nike #flyknit pic.twitter.com/juZ7XlCTpV,['nike'],[],['#flyknit'],"Central Region, Singapore",['https://pbs.twimg.com/media/Bmj98sNCEAAILHM.jpg'],['#flyknit'],Singapore,"['I', 'love', 'the', 'smell', 'of', 'brand', 'new', 'sneakers', '@Nike', '#flyknit', 'pic.twitter.com/juZ7XlCTpV']","['I', 'love', 'the', 'smell', 'of', 'brand', 'new', 'sneakers', 'Nike', 'flyknit', 'pic', 'twitter', 'com', 'juZ7XlCTpV']",i love the smell of brand new sneakers pic twitter comjuz7xlctpv,brand,
4.62E+17,01/05/2014,23:16:29,8,516009202,I have to admit some guys really do smell great,[],[],[],"West Region, Singapore",[],[],Singapore,"['I', 'have', 'to', 'admit', 'some', 'guys', 'really', 'do', 'smell', 'great']","['I', 'have', 'to', 'admit', 'some', 'guys', 'really', 'do', 'smell', 'great']",i have to admit some guys really do smell great,do,
4.62E+17,01/05/2014,23:02:35,8,235586312,Smell the money? @ The Sail at Marina Bay  http://instagram.com/p/ndWHFCMZLR/ÌâåÊ,[],['http://instagram.com/p/ndWHFCMZLR/'],[],"Central Region, Singapore",[],[],Singapore,"['Smell', 'the', 'money', '?', '@', 'The', 'Sail', 'at', 'Marina', 'Bay', 'http://instagram.com/p/ndWHFCMZLR/Ìâ']","['Smell', 'the', 'money', 'The', 'Sail', 'at', 'Marina', 'Bay', 'http', 'instagram', 'com', 'p', 'ndWHFCMZLR', 'Ìâ']",smell the money  the sail at marina bay http instagram compndwhfcmzlr,,The Sail at 
4.62E+17,01/05/2014,20:06:38,8,1503950635,"Ì¢åÛåÏ@syazsuperblife: Damn I smell nice... hahahaÌ¢åÛåù#SELFPROCLAIM alerttttt!!! Ì¡åÙå÷å_Ì¡åÙå÷å_Ì¡åÙå÷å_Ì¡åÙå÷å_",[],[],['#selfproclaim'],"North-East Region, Singapore",[],['#selfproclaim'],Singapore,"['Ì¢', '\x80', '\x9c', '@syazsuperblife', ':', 'Damn', 'I', 'smell', 'nice', '...', 'hahahaÌ¢', '\x80', '\x9d', '#SELFPROCLAIM', 'alerttttt', '!', '!', '!', 'Ì¡', '\x9f', '\x98', 'å_Ì¡', '\x9f', '\x98', 'å_Ì¡', '\x9f', '\x98', 'å_Ì¡', '\x9f', '\x98', 'å_']","['Ì¢', 'syazsuperblife', 'Damn', 'I', 'smell', 'nice', 'hahahaÌ¢', 'SELFPROCLAIM', 'alerttttt', 'Ì¡', 'å_Ì¡', 'å_Ì¡', 'å_Ì¡', 'å_']"," damn i smell nice hahaha alerttttt ",,
4.62E+17,01/05/2014,15:20:07,8,183193567,"glad to have a charming barista oxsm to make #coffee for us... ONE MORE PLSSSSS~ seriously, it smellÌ¢åÛå_  http://instagram.com/p/nchL0gkn_X/ÌâåÊ",[],['http://instagram.com/p/nchL0gkn_X/'],['#coffee'],"Central Region, Singapore",[],['#coffee'],Singapore,"['glad', 'to', 'have', 'a', 'charming', 'barista', 'oxsm', 'to', 'make', '#coffee', 'for', 'us', '...', 'ONE', 'MORE', 'PLSSSSS', '~', 'seriously', ',', 'it', 'smellÌ¢', '\x80', 'å_', 'http://instagram.com/p/nchL0gkn_X/Ìâ']","['glad', 'to', 'have', 'a', 'charming', 'barista', 'oxsm', 'to', 'make', 'coffee', 'for', 'us', 'ONE', 'MORE', 'PLSSSSS', 'seriously', 'it', 'smellÌ¢', 'http', 'instagram', 'com', 'p', 'nchL0gkn_X', 'Ìâ']","glad to have a charming barista oxsm to make for us one more plsssss seriously it smell http instagram compnchl0gknx",it,
