id,date,time,timezone,user_id,tweet,mentions,urls,hashtags,place,photos,hashtags.1,near,tweets_tokens,word_only_tokens,processed_tweets,triggers,triggers2,triggers3,all_triggers,potential_locations,LOC
5.23131E+17,17/10/2014,23:19:08,8,185513313,"ot 16 hours this week. i smell a high pay, which is not very high actually.",[],[],[],"North Region, Singapore",[],[],Singapore,"['OT', '16', 'hours', 'this', 'week', '.', 'I', 'smell', 'a', 'high', 'pay', ',', 'which', 'is', 'not', 'very', 'high', 'actually', '.']","['OT', '16', 'hours', 'this', 'week', 'I', 'smell', 'a', 'high', 'pay', 'which', 'is', 'not', 'very', 'high', 'actually']",ot 16 hours this week i smell a high pay which is not very high actually ,,,,,,
5.23111E+17,17/10/2014,21:58:07,8,216693463,used a new hair mask and i now smell like coconut Ã°ÂŸÂ˜Â_,[],[],[],"Central Region, Singapore",[],[],Singapore,"['Used', 'a', 'new', 'hair', 'mask', 'and', 'I', 'now', 'smell', 'like', 'coconut', 'Ã°', '\x9f', '\x98', '\x8e']","['Used', 'a', 'new', 'hair', 'mask', 'and', 'I', 'now', 'smell', 'like', 'coconut', 'Ã°']",used a new hair mask and i now smell like coconut ,,,,,,
5.23007E+17,17/10/2014,15:05:55,8,545061748,"bro, i can smell your anf from one station away.",[],[],[],"North Region, Singapore",[],[],Singapore,"['Bro', ',', 'I', 'can', 'smell', 'your', 'anf', 'from', 'one', 'station', 'away', '.']","['Bro', 'I', 'can', 'smell', 'your', 'anf', 'from', 'one', 'station', 'away']",bro i can smell your anf from one station away ,,,,,,
5.22978E+17,17/10/2014,13:10:11,8,450633173,hate the smell of poly clinics......... sigh,[],[],[],"North-East Region, Singapore",[],[],Singapore,"['hate', 'the', 'smell', 'of', 'poly', 'clinics', '...', 'sigh']","['hate', 'the', 'smell', 'of', 'poly', 'clinics', 'sigh']",hate the smell of poly clinics sigh,clinics,,,clinics,,
5.22874E+17,17/10/2014,06:18:30,8,213242184,is it just me or can i smell the haze ._.,[],[],[],"West Region, Singapore",[],[],Singapore,"['is', 'it', 'just', 'me', 'or', 'can', 'I', 'smell', 'the', 'haze', '.', '_', '.']","['is', 'it', 'just', 'me', 'or', 'can', 'I', 'smell', 'the', 'haze', '_']",is it just me or can i smell the haze  ,,,,,,
5.22866E+17,17/10/2014,05:45:16,8,266670269,phobia to the smell of blood man i fucking swear.,[],[],[],"East Region, Singapore",[],[],Singapore,"['Phobia', 'to', 'the', 'smell', 'of', 'blood', 'man', 'I', 'fucking', 'swear', '.']","['Phobia', 'to', 'the', 'smell', 'of', 'blood', 'man', 'I', 'fucking', 'swear']",phobia to the smell of blood man i fucking swear ,,,,,,
5.22816E+17,17/10/2014,02:26:17,8,502673158,power. his one jacket can make my whole room smell like his jacket. Ã°ÂŸÂ˜Â’Ã°ÂŸÂ˜Â’,[],[],[],"North Region, Singapore",[],[],Singapore,"['power', '.', 'his', 'one', 'jacket', 'can', 'make', 'my', 'whole', 'room', 'smell', 'like', 'his', 'jacket', '.', 'Ã°', '\x9f', '\x98', '\x92', 'Ã°', '\x9f', '\x98', '\x92']","['power', 'his', 'one', 'jacket', 'can', 'make', 'my', 'whole', 'room', 'smell', 'like', 'his', 'jacket', 'Ã°', 'Ã°']",power his one jacket can make my whole room smell like his jacket ,,jacket,room ,jacket room,,
5.22755E+17,16/10/2014,22:25:49,8,136551893,omfg this guy's mouth stinks to the extent that i can smell it sitting behind him on the bus wtf,[],[],[],"Central Region, Singapore",[],[],Singapore,"['Omfg', 'this', ""guy's"", 'mouth', 'stinks', 'to', 'the', 'extent', 'that', 'I', 'can', 'smell', 'it', 'sitting', 'behind', 'him', 'on', 'the', 'bus', 'wtf']","['Omfg', 'this', 'guy', 's', 'mouth', 'stinks', 'to', 'the', 'extent', 'that', 'I', 'can', 'smell', 'it', 'sitting', 'behind', 'him', 'on', 'the', 'bus', 'wtf']",omfg this guys mouth stinks to the extent that i can smell it sitting behind him on the bus wtf,,,,,,
5.2275E+17,16/10/2014,22:03:43,8,434513266,i smell grassy. literally rolled in dirt and grass for much of today's training. good luck to those in the bus with me,[],[],[],"North-East Region, Singapore",[],[],Singapore,"['I', 'smell', 'grassy', '.', 'Literally', 'rolled', 'in', 'dirt', 'and', 'grass', 'for', 'much', 'of', ""today's"", 'training', '.', 'Good', 'luck', 'to', 'those', 'in', 'the', 'bus', 'with', 'me']","['I', 'smell', 'grassy', 'Literally', 'rolled', 'in', 'dirt', 'and', 'grass', 'for', 'much', 'of', 'today', 's', 'training', 'Good', 'luck', 'to', 'those', 'in', 'the', 'bus', 'with', 'me']",i smell grassy literally rolled in dirt and grass for much of todays training good luck to those in the bus with me,,,,,,
5.22746E+17,16/10/2014,21:48:53,8,382658978,i can smell it #16hourstoemathpaper1,[],[],['#16hourstoemathpaper1'],"North-East Region, Singapore",[],['#16hourstoemathpaper1'],Singapore,"['I', 'can', 'smell', 'it', '#16hourstoemathpaper1']","['I', 'can', 'smell', 'it', '16hourstoemathpaper1']",i can smell it ,,,,,,
5.22744E+17,16/10/2014,21:42:25,8,504267102,"i smell freedom Ã°ÂŸÂŒÂ¸credits: @remyhelmyy @ botanic garden Ã°ÂŸÂçÂƒ  http://instagram.com/p/unye6adb11/Ã¢Â ",[],['http://instagram.com/p/uNye6aDB11/'],[],"North-East Region, Singapore",[],[],Singapore,"['I', 'smell', 'freedom', 'Ã°', '\x9f', '\x8c', 'Â¸', 'Credits', ':', '@remyhelmyy', '@', 'Botanic', 'Garden', 'Ã°', '\x9f', '\x8d', '\x83', 'http://instagram.com/p/uNye6aDB11/Ã‚']","['I', 'smell', 'freedom', 'Ã°', 'Credits', 'remyhelmyy', 'Botanic', 'Garden', 'Ã°', 'http', 'instagram', 'com', 'p', 'uNye6aDB11', 'Ã‚']","i smell freedom credits  botanic garden  http instagram compunye6adb11",,,,,remyhelmyy ,
5.22721E+17,16/10/2014,20:09:23,8,2663053549,someone smells so badly that i could actually smell with this blocked nose of mine. staaaaaph.,[],[],[],"West Region, Singapore",[],[],Singapore,"['Someone', 'smells', 'so', 'badly', 'that', 'I', 'could', 'actually', 'smell', 'with', 'this', 'blocked', 'nose', 'of', 'mine', '.', 'Staaaaaph', '.']","['Someone', 'smells', 'so', 'badly', 'that', 'I', 'could', 'actually', 'smell', 'with', 'this', 'blocked', 'nose', 'of', 'mine', 'Staaaaaph']",someone smells so badly that i could actually smell with this blocked nose of mine staaaaaph ,,,someone ,someone,,
5.22719E+17,16/10/2014,20:02:08,8,1344307141,baby's smell on me!,[],[],[],"North-East Region, Singapore",[],[],Singapore,"[""Baby's"", 'smell', 'on', 'me', '!']","['Baby', 's', 'smell', 'on', 'me']",babys smell on me ,,,babys ,babys,,
5.22716E+17,16/10/2014,19:49:00,8,177065952,my name is adam daniyal. and i'm already clean and smell nice. time for him to sleep. #adbj #1stnephewÃ¢Â€Â_  http://instagram.com/p/unlgovr_pd/Ã¢Â ,[],['http://instagram.com/p/uNlgOvr_pd/'],"['#adbj', '#1stnephew']","West Region, Singapore",[],"['#adbj', '#1stnephew']",Singapore,"['My', 'name', 'is', 'Adam', 'Daniyal', '.', 'And', ""i'm"", 'already', 'clean', 'and', 'smell', 'nice', '.', 'Time', 'for', 'him', 'to', 'sleep', '.', '#ADBJ', '#1stnephewÃ¢', '\x80', 'Â_', 'http://instagram.com/p/uNlgOvr_pd/Ã‚']","['My', 'name', 'is', 'Adam', 'Daniyal', 'And', 'i', 'm', 'already', 'clean', 'and', 'smell', 'nice', 'Time', 'for', 'him', 'to', 'sleep', 'ADBJ', '1stnephewÃ¢', 'http', 'instagram', 'com', 'p', 'uNlgOvr_pd', 'Ã‚']",my name is adam daniyal and im already clean and smell nice time for him to sleep  http instagram compunlgovrpd,,,,,,
5.2271E+17,16/10/2014,19:24:39,8,400501016,i smell popcorn all over me after popping popcorn Ã°ÂŸÂ™ÂˆÃ°ÂŸÂ™Âˆ,[],[],[],"Central Region, Singapore",[],[],Singapore,"['I', 'smell', 'popcorn', 'all', 'over', 'me', 'after', 'popping', 'popcorn', 'Ã°', '\x9f', '\x99', '\x88', 'Ã°', '\x9f', '\x99', '\x88']","['I', 'smell', 'popcorn', 'all', 'over', 'me', 'after', 'popping', 'popcorn', 'Ã°', 'Ã°']",i smell popcorn all over me after popping popcorn ,,,,,,
5.22689E+17,16/10/2014,18:04:14,8,933902304,"i look like shit, i smell like shit. had an awesome day doing kickboxing (it was still ok), kangoo jumping (tired) and finally zumba (dead)",[],[],[],"North Region, Singapore",[],[],Singapore,"['I', 'look', 'like', 'shit', ',', 'i', 'smell', 'like', 'shit', '.', 'Had', 'an', 'awesome', 'day', 'doing', 'kickboxing', '(', 'it', 'was', 'still', 'ok', ')', ',', 'kangoo', 'jumping', '(', 'tired', ')', 'and', 'finally', 'zumba', '(', 'dead', ')']","['I', 'look', 'like', 'shit', 'i', 'smell', 'like', 'shit', 'Had', 'an', 'awesome', 'day', 'doing', 'kickboxing', 'it', 'was', 'still', 'ok', 'kangoo', 'jumping', 'tired', 'and', 'finally', 'zumba', 'dead']",i look like shit i smell like shit had an awesome day doing kickboxing it was still ok kangoo jumping tired and finally zumba dead,,had,,had,,
5.22687E+17,16/10/2014,17:55:00,8,46872275,miss my baby boy darl n his smell,[],[],[],"Central Region, Singapore",[],[],Singapore,"['Miss', 'my', 'baby', 'boy', 'darl', 'N', 'his', 'smell']","['Miss', 'my', 'baby', 'boy', 'darl', 'N', 'his', 'smell']",miss my baby boy darl n his smell,,,his ,his,,
5.22599E+17,16/10/2014,12:05:58,8,516513764,hahahaha..accidentally press my inhaler and now the whole bus has the inhaler smell Ã°ÂŸÂ˜Â‚Ã°ÂŸÂ˜Â‚,[],[],[],"Central Region, Singapore",[],[],Singapore,"['Hahahaha', '..', 'accidentally', 'press', 'my', 'inhaler', 'and', 'now', 'the', 'whole', 'bus', 'has', 'the', 'inhaler', 'smell', 'Ã°', '\x9f', '\x98', '\x82', 'Ã°', '\x9f', '\x98', '\x82']","['Hahahaha', 'accidentally', 'press', 'my', 'inhaler', 'and', 'now', 'the', 'whole', 'bus', 'has', 'the', 'inhaler', 'smell', 'Ã°', 'Ã°']",hahahaha accidentally press my inhaler and now the whole bus has the inhaler smell ,,,inhaler ,inhaler,,
5.22441E+17,16/10/2014,01:37:51,8,342715775,"@_amraznl when she's mad, she won't do the laundry and shit. left the clothes wet in the washing machine and now they smell. plus she's rude",[],[],[],"North-East Region, Singapore",[],[],Singapore,"['@_amraznl', 'when', ""she's"", 'mad', ',', 'she', ""won't"", 'do', 'the', 'laundry', 'and', 'shit', '.', 'Left', 'the', 'clothes', 'wet', 'in', 'the', 'washing', 'machine', 'and', 'now', 'they', 'smell', '.', 'Plus', ""she's"", 'rude']","['_amraznl', 'when', 'she', 's', 'mad', 'she', 'won', 't', 'do', 'the', 'laundry', 'and', 'shit', 'Left', 'the', 'clothes', 'wet', 'in', 'the', 'washing', 'machine', 'and', 'now', 'they', 'smell', 'Plus', 'she', 's', 'rude']",amraznl when shes mad she wont do the laundry and shit left the clothes wet in the washing machine and now they smell plus shes rude,,,,,,
5.22403E+17,15/10/2014,23:07:40,8,65357788,ammonia gas pungent smell,[],[],[],"North Region, Singapore",[],[],Singapore,"['ammonia', 'gas', 'pungent', 'smell']","['ammonia', 'gas', 'pungent', 'smell']",ammonia gas pungent smell,,,pungent ,pungent,,
5.22403E+17,15/10/2014,23:05:02,8,552004654,i smell baby's mum is frying something in the kitchen ahhh sedap pe!,[],[],[],"West Region, Singapore",[],[],Singapore,"['I', 'smell', ""baby's"", 'mum', 'is', 'frying', 'something', 'in', 'the', 'kitchen', 'ahhh', 'sedap', 'pe', '!']","['I', 'smell', 'baby', 's', 'mum', 'is', 'frying', 'something', 'in', 'the', 'kitchen', 'ahhh', 'sedap', 'pe']",i smell babys mum is frying something in the kitchen ahhh sedap pe ,,,,,,
5.22389E+17,15/10/2014,22:11:04,8,746998154,"before the fun // after the fun // and lastly after bathing . we smell really goooooood Ã¢Â˜ÂºÃ¯Â¸Âè and weÃ¢Â€Â_  http://instagram.com/p/ulq985p5ko/Ã¢Â ",[],['http://instagram.com/p/uLQ985P5ko/'],[],"East Region, Singapore",[],[],Singapore,"['Before', 'the', 'fun', '/', '/', 'after', 'the', 'fun', '/', '/', 'and', 'lastly', 'after', 'bathing', '.', 'We', 'smell', 'really', 'goooooood', 'Ã¢', '\x98', 'ÂºÃ¯', 'Â¸', '\x8f', 'and', 'weÃ¢', '\x80', 'Â_', 'http://instagram.com/p/uLQ985P5ko/Ã‚']","['Before', 'the', 'fun', 'after', 'the', 'fun', 'and', 'lastly', 'after', 'bathing', 'We', 'smell', 'really', 'goooooood', 'Ã¢', 'ÂºÃ¯', 'and', 'weÃ¢', 'http', 'instagram', 'com', 'p', 'uLQ985P5ko', 'Ã‚']","before the fun  after the fun  and lastly after bathing we smell really goooooood  and we http instagram compulq985p5ko",,,,,,
5.22388E+17,15/10/2014,22:07:00,8,604654344,"i smell like bbq for 2 days straight. one with class, the other with bushies",[],[],[],"East Region, Singapore",[],[],Singapore,"['I', 'smell', 'like', 'bbq', 'for', '2', 'days', 'straight', '.', 'One', 'with', 'class', ',', 'the', 'other', 'with', 'bushies']","['I', 'smell', 'like', 'bbq', 'for', '2', 'days', 'straight', 'One', 'with', 'class', 'the', 'other', 'with', 'bushies']",i smell like bbq for 2 days straight one with class the other with bushies,,bbq,,bbq,,
5.22337E+17,15/10/2014,18:42:57,8,222432006,@pal_rudebwoy explains the bad smell around woodlands :p,['pal_rudebwoy'],[],[],"North-East Region, Singapore",[],[],Singapore,"['@pal_rudebwoy', 'explains', 'the', 'bad', 'smell', 'around', 'woodlands', ':P']","['pal_rudebwoy', 'explains', 'the', 'bad', 'smell', 'around', 'woodlands', 'P']", rudebwoy explains the bad smell around woodlands p,,,bad ,bad,,
5.22257E+17,15/10/2014,13:27:39,8,2326377408,starbucks coffee's smell .... auhmmm Ã°ÂŸÂ˜Â_Ã°ÂŸÂ˜Â_,[],[],[],"North Region, Singapore",[],[],Singapore,"['Starbucks', ""coffee's"", 'smell', '...', 'auhmmm', 'Ã°', '\x9f', '\x98', '\x9a', 'Ã°', '\x9f', '\x98', '\x9a']","['Starbucks', 'coffee', 's', 'smell', 'auhmmm', 'Ã°', 'Ã°']",starbucks coffees smell auhmmm ,,,coffees ,coffees,,
5.22056E+17,15/10/2014,00:08:53,8,165767856,my clothes smell of meat due to dinner at oppa bbq hahahaha. yumz.,[],[],[],"West Region, Singapore",[],[],Singapore,"['My', 'clothes', 'smell', 'of', 'meat', 'due', 'to', 'dinner', 'at', 'OPPA', 'BBQ', 'HAHAHAHA', '.', 'Yumz', '.']","['My', 'clothes', 'smell', 'of', 'meat', 'due', 'to', 'dinner', 'at', 'OPPA', 'BBQ', 'HAHAHAHA', 'Yumz']",my clothes smell of meat due to dinner at oppa bbq hahahaha yumz ,meat,,clothes ,meat  clothes,,
5.22032E+17,14/10/2014,22:32:05,8,83738927,i can smell 2014's end . Ã¢ÂœÂ‹Ã°ÂŸÂ‘Â‹Ã¢ÂœÂ‹Ã°ÂŸÂ‘Â‹Ã¢ÂœÂ‹Ã°ÂŸÂ‘Â‹,[],[],[],"North Region, Singapore",[],[],Singapore,"['I', 'can', 'smell', '2014', ""'"", 's', 'end', '.', 'Ã¢', '\x9c', '\x8b', 'Ã°', '\x9f', '\x91', '\x8b', 'Ã¢', '\x9c', '\x8b', 'Ã°', '\x9f', '\x91', '\x8b', 'Ã¢', '\x9c', '\x8b', 'Ã°', '\x9f', '\x91', '\x8b']","['I', 'can', 'smell', '2014', 's', 'end', 'Ã¢', 'Ã°', 'Ã¢', 'Ã°', 'Ã¢', 'Ã°']",i can smell 2014s end ,,,,,,
5.22012E+17,14/10/2014,21:12:29,8,368882797,my rooms smell rosemary Ã°ÂŸÂ˜Â_,[],[],[],"East Region, Singapore",[],[],Singapore,"['My', 'rooms', 'smell', 'rosemary', 'Ã°', '\x9f', '\x98', '\x8a']","['My', 'rooms', 'smell', 'rosemary', 'Ã°']",my rooms smell rosemary ,,,rooms ,rooms,,
5.21966E+17,14/10/2014,18:08:07,8,49673093,@nurfitree @mahzumilkaunain wah i am town too. i can smell you both hahahahhaah.,"['nurfitree', 'mahzumilkaunain']",[],[],"Central Region, Singapore",[],[],Singapore,"['@Nurfitree', '@mahzumilkaunain', 'Wah', 'i', 'am', 'town', 'too', '.', 'I', 'can', 'smell', 'you', 'both', 'HAHAHAHHAAH', '.']","['Nurfitree', 'mahzumilkaunain', 'Wah', 'i', 'am', 'town', 'too', 'I', 'can', 'smell', 'you', 'both', 'HAHAHAHHAAH']", wah i am town too i can smell you both hahahahhaah ,,,,,Nurfitree ,
5.21871E+17,14/10/2014,11:50:40,8,205165139,shyt idk if i smell like medicated oil or perfume. just Ã°ÂŸÂ˜Â¢,[],[],[],"East Region, Singapore",[],[],Singapore,"['shyt', 'idk', 'if', 'I', 'smell', 'like', 'medicated', 'oil', 'or', 'perfume', '.', 'just', 'Ã°', '\x9f', '\x98', 'Â¢']","['shyt', 'idk', 'if', 'I', 'smell', 'like', 'medicated', 'oil', 'or', 'perfume', 'just', 'Ã°']",shyt idk if i smell like medicated oil or perfume just ,,oil,,oil,,
5.21696E+17,14/10/2014,00:17:41,8,61453985,aiyaaaa why no smell?! pic.twitter.com/fttclwhaxi,[],[],[],"North Region, Singapore",['https://pbs.twimg.com/media/Bz1wAWLCYAE4COV.jpg'],[],Singapore,"['Aiyaaaa', 'why', 'no', 'smell', '?', '!', 'pic.twitter.com/FTtClWhAXi']","['Aiyaaaa', 'why', 'no', 'smell', 'pic', 'twitter', 'com', 'FTtClWhAXi']",aiyaaaa why no smell pic twitter comfttclwhaxi,,,no ,no,,
5.21631E+17,13/10/2014,19:57:18,8,56693977,love the smell of orchard.,[],[],[],"Central Region, Singapore",[],[],Singapore,"['Love', 'the', 'smell', 'of', 'Orchard', '.']","['Love', 'the', 'smell', 'of', 'Orchard']",love the smell of orchard ,,,,,,
5.21628E+17,13/10/2014,19:45:46,8,1076308836,i smell pizza e,[],[],[],"East Region, Singapore",[],[],Singapore,"['i', 'smell', 'pizza', 'e']","['i', 'smell', 'pizza', 'e']",i smell pizza e,,,,,,
5.21625E+17,13/10/2014,19:34:53,8,2356071164,mmm tdy coach got smell Ã°ÂŸÂ˜Â·,[],[],[],"East Region, Singapore",[],[],Singapore,"['Mmm', 'tdy', 'coach', 'got', 'smell', 'Ã°', '\x9f', '\x98', 'Â·']","['Mmm', 'tdy', 'coach', 'got', 'smell', 'Ã°']",mmm tdy coach got smell ,,,,,,
5.21606E+17,13/10/2014,18:20:08,8,415492448,it's gonna rain. i can smell it wootssssss,[],[],[],"West Region, Singapore",[],[],Singapore,"[""It's"", 'gonna', 'rain', '.', 'I', 'can', 'smell', 'it', 'WOOTSSSSSS']","['It', 's', 'gonna', 'rain', 'I', 'can', 'smell', 'it', 'WOOTSSSSSS']",its gonna rain i can smell it wootssssss,,,,,,
5.21583E+17,13/10/2014,16:47:38,8,434513266,the smell of the paint is giving me headaches.,[],[],[],"Central Region, Singapore",[],[],Singapore,"['The', 'smell', 'of', 'the', 'paint', 'is', 'giving', 'me', 'headaches', '.']","['The', 'smell', 'of', 'the', 'paint', 'is', 'giving', 'me', 'headaches']",the smell of the paint is giving me headaches ,paint,,,paint,,
5.21566E+17,13/10/2014,15:38:31,8,377283052,she smell so good tho,[],[],[],"North Region, Singapore",[],[],Singapore,"['She', 'smell', 'so', 'good', 'tho']","['She', 'smell', 'so', 'good', 'tho']",she smell so good tho,,,,,,
5.21477E+17,13/10/2014,09:44:45,8,392031229,and yeah ~ wearing your jersey with your smell. Ã°ÂŸÂ˜ÂçÃ°ÂŸÂ˜ÂçÃ°ÂŸÂ˜Âç,[],[],[],"East Region, Singapore",[],[],Singapore,"['And', 'yeah', '~', 'wearing', 'your', 'jersey', 'with', 'your', 'smell', '.', 'Ã°', '\x9f', '\x98', '\x8d', 'Ã°', '\x9f', '\x98', '\x8d', 'Ã°', '\x9f', '\x98', '\x8d']","['And', 'yeah', 'wearing', 'your', 'jersey', 'with', 'your', 'smell', 'Ã°', 'Ã°', 'Ã°']",and yeah  wearing your jersey with your smell ,,,your ,your,,
5.21451E+17,13/10/2014,08:03:57,8,383193727,shit smell Ã°ÂŸÂ˜Â–Ã°ÂŸÂ˜Â–Ã°ÂŸÂ˜Â–,[],[],[],"North Region, Singapore",[],[],Singapore,"['Shit', 'smell', 'Ã°', '\x9f', '\x98', '\x96', 'Ã°', '\x9f', '\x98', '\x96', 'Ã°', '\x9f', '\x98', '\x96']","['Shit', 'smell', 'Ã°', 'Ã°', 'Ã°']",shit smell ,,,shit ,shit,,
5.21437E+17,13/10/2014,07:05:37,8,516513764,hahaha..my adidas smell soo refreshing,[],[],[],"North Region, Singapore",[],[],Singapore,"['Hahaha', '..', 'my', 'Adidas', 'smell', 'soo', 'refreshing']","['Hahaha', 'my', 'Adidas', 'smell', 'soo', 'refreshing']",hahaha my adidas smell soo refreshing,,,adidas ,adidas,,
5.21324E+17,12/10/2014,23:37:30,8,2200236103,"""@theknowledge: the smell of an orange relieves stress. smelling an orange or eating one can reduce stress by over 70%""rt bring orange out",['theknowledge'],[],[],"East Region, Singapore",[],[],Singapore,"['""', '@TheKnowledge', ':', 'The', 'smell', 'of', 'an', 'orange', 'relieves', 'stress', '.', 'Smelling', 'an', 'orange', 'or', 'eating', 'one', 'can', 'reduce', 'stress', 'by', 'over', '70', '%', '""', 'RT', 'bring', 'orange', 'out']","['TheKnowledge', 'The', 'smell', 'of', 'an', 'orange', 'relieves', 'stress', 'Smelling', 'an', 'orange', 'or', 'eating', 'one', 'can', 'reduce', 'stress', 'by', 'over', '70', 'RT', 'bring', 'orange', 'out']", the smell of an orange relieves stress smelling an orange or eating one can reduce stress by over 70rt bring orange out,orange,,,orange,,
5.21257E+17,12/10/2014,19:14:06,8,62216591,@_nxndycxndy_xx mmmm how does it smell like,[],[],[],"North Region, Singapore",[],[],Singapore,"['@_nxndycxndy_xx', 'mmmm', 'how', 'does', 'it', 'smell', 'like']","['_nxndycxndy_xx', 'mmmm', 'how', 'does', 'it', 'smell', 'like']",nxndycxndyxx mmmm how does it smell like,,,it ,it,,
5.21256E+17,12/10/2014,19:08:32,8,286759673,"looking for cuddle buddy, pls smell nice.",[],[],[],"Central Region, Singapore",[],[],Singapore,"['Looking', 'for', 'cuddle', 'buddy', ',', 'PLS', 'smell', 'nice', '.']","['Looking', 'for', 'cuddle', 'buddy', 'PLS', 'smell', 'nice']",looking for cuddle buddy pls smell nice ,,,pls ,pls,,
5.21225E+17,12/10/2014,17:04:46,8,2590966806,if you smell good and you're tall hit me up,[],[],[],"Central Region, Singapore",[],[],Singapore,"['IF', 'YOU', 'SMELL', 'GOOD', 'AND', ""YOU'RE"", 'TALL', 'HIT', 'ME', 'UP']","['IF', 'YOU', 'SMELL', 'GOOD', 'AND', 'YOU', 'RE', 'TALL', 'HIT', 'ME', 'UP']",if you smell good and youre tall hit me up,,,,,,
5.21193E+17,12/10/2014,14:57:19,8,1076308836,the smell of pizza is killing me,[],[],[],"East Region, Singapore",[],[],Singapore,"['the', 'smell', 'of', 'pizza', 'is', 'killing', 'me']","['the', 'smell', 'of', 'pizza', 'is', 'killing', 'me']",the smell of pizza is killing me,pizza,,,pizza,,
5.21123E+17,12/10/2014,10:20:04,8,301727881,that jasmine smell make me giddy.,[],[],[],"East Region, Singapore",[],[],Singapore,"['That', 'jasmine', 'smell', 'make', 'me', 'giddy', '.']","['That', 'jasmine', 'smell', 'make', 'me', 'giddy']",that jasmine smell make me giddy ,,,jasmine ,jasmine,,
5.20961E+17,11/10/2014,23:37:28,8,84540167,is it me or do my fingers still smell like garlic because i cut some yesterday...,[],[],[],"West Region, Singapore",[],[],Singapore,"['Is', 'it', 'me', 'or', 'do', 'my', 'fingers', 'still', 'smell', 'like', 'garlic', 'because', 'I', 'cut', 'some', 'yesterday', '...']","['Is', 'it', 'me', 'or', 'do', 'my', 'fingers', 'still', 'smell', 'like', 'garlic', 'because', 'I', 'cut', 'some', 'yesterday']",is it me or do my fingers still smell like garlic because i cut some yesterday ,,because,,because,,
5.20808E+17,11/10/2014,13:26:36,8,149081267,i smell like his sweat.,[],[],[],"Central Region, Singapore",[],[],Singapore,"['I', 'smell', 'like', 'his', 'sweat', '.']","['I', 'smell', 'like', 'his', 'sweat']",i smell like his sweat ,,sweat,,sweat,,
5.20768E+17,11/10/2014,10:50:00,8,758758356,fear me. fear my smell. fear me man,[],[],[],"East Region, Singapore",[],[],Singapore,"['Fear', 'me', '.', 'Fear', 'my', 'smell', '.', 'Fear', 'me', 'man']","['Fear', 'me', 'Fear', 'my', 'smell', 'Fear', 'me', 'man']",fear me fear my smell fear me man,,,my ,my,,
5.20768E+17,11/10/2014,10:49:45,8,758758356,i smell..... horrid,[],[],[],"East Region, Singapore",[],[],Singapore,"['I', 'smell', '...', 'Horrid']","['I', 'smell', 'Horrid']",i smell horrid,,,,,,
5.20719E+17,11/10/2014,07:34:42,8,149081267,the smell of sweat just now was.. waaa..,[],[],[],"Central Region, Singapore",[],[],Singapore,"['The', 'smell', 'of', 'sweat', 'just', 'now', 'was', '..', 'Waaa', '..']","['The', 'smell', 'of', 'sweat', 'just', 'now', 'was', 'Waaa']",the smell of sweat just now was waaa ,sweat,,,sweat,,
5.20711E+17,11/10/2014,07:03:32,8,149081267,there's fresh coffee smell... (sniffs),[],[],[],"Central Region, Singapore",[],[],Singapore,"[""There's"", 'fresh', 'coffee', 'smell', '...', '(', 'SNIFFS', ')']","['There', 's', 'fresh', 'coffee', 'smell', 'SNIFFS']",theres fresh coffee smell sniffs,,,coffee ,coffee,,
5.2065E+17,11/10/2014,03:00:51,8,228611884,thank you very much for the birthday surprise! i can still smell whipped cream!!! @ temasekÃ¢Â€Â_  http://instagram.com/p/t-6j81jkw9/Ã¢Â ,[],['http://instagram.com/p/t-6J81jKW9/'],[],"East Region, Singapore",[],[],Singapore,"['Thank', 'you', 'very', 'much', 'for', 'the', 'birthday', 'surprise', '!', 'I', 'CAN', 'STILL', 'SMELL', 'WHIPPED', 'CREAM', '!', '!', '!', '@', 'TemasekÃ¢', '\x80', 'Â_', 'http://instagram.com/p/t-6J81jKW9/Ã‚']","['Thank', 'you', 'very', 'much', 'for', 'the', 'birthday', 'surprise', 'I', 'CAN', 'STILL', 'SMELL', 'WHIPPED', 'CREAM', 'TemasekÃ¢', 'http', 'instagram', 'com', 'p', 't', '6J81jKW9', 'Ã‚']",thank you very much for the birthday surprise i can still smell whipped cream  temasek http instagram compt 6j81jkw9,,,,,,
5.20603E+17,10/10/2014,23:52:57,8,823411988,i can smell your scent for miles,[],[],[],"West Region, Singapore",[],[],Singapore,"['I', 'can', 'smell', 'your', 'scent', 'for', 'miles']","['I', 'can', 'smell', 'your', 'scent', 'for', 'miles']",i can smell your scent for miles,,,,,,
5.20589E+17,10/10/2014,22:58:59,8,546005683,cb . i will nver smell cheesefries the same way again. hahaÃ°ÂŸÂ˜Â‚,[],[],[],"Central Region, Singapore",[],[],Singapore,"['cb', '.', 'i', 'will', 'nver', 'smell', 'cheesefries', 'the', 'same', 'way', 'again', '.', 'hahaÃ°', '\x9f', '\x98', '\x82']","['cb', 'i', 'will', 'nver', 'smell', 'cheesefries', 'the', 'same', 'way', 'again', 'hahaÃ°']",cb i will nver smell cheesefries the same way again haha,,,,,,
